tid,lat,lon,day,hour,payment_type,pickup_dropoff,tid2,tid3
190730,40.730368,-74.005143,27,21,3,1,1413,1378
190730,40.730368,-74.005143,27,21,1,0,1413,1379
190740,40.753688,-73.97824799999998,23,0,3,1,1413,1379
190740,40.749728,-73.99195,23,0,1,0,1413,1379
190750,40.728202,-73.99098499999998,28,21,1,1,1413,1379
190750,40.738158,-74.002187,28,21,1,0,1413,1379
190760,40.757278,-73.973652,25,11,3,1,1413,1379
190760,40.758305,-73.98617799999998,25,11,3,0,1413,1379
190770,40.766583,-73.971862,23,18,1,1,1413,1379
190770,40.779097,-73.95372299999998,23,18,3,0,1413,1379
190780,40.756312,-73.990375,24,13,1,1,1413,1379
190780,40.772443,-73.95108,24,13,3,0,1413,1379
190790,40.780785,-73.946555,26,19,1,1,1413,1379
190790,40.75955,-73.976183,26,19,3,0,1413,1379
190800,40.774625,-73.90854199999998,8,7,1,1,1413,1379
190800,40.75827,-73.98194499999998,8,7,3,0,1413,1379
190810,40.74878,-74.00616999999998,24,20,3,1,1413,1379
190810,40.810732,-73.94842199999998,24,21,1,0,1413,1379
190820,40.750148,-73.99492999999998,24,23,1,1,1413,1379
190820,40.732535,-73.98487299999998,24,23,3,0,1413,1379
190830,40.752295,-73.97830299999998,12,6,3,1,1413,1379
190830,40.75778,-73.989952,12,6,1,0,1413,1379
190840,40.74709,-73.98592499999998,12,13,3,1,1413,1379
190840,40.731267,-73.991775,12,13,1,0,1413,1379
190850,40.78973,-73.952608,8,2,3,1,1413,1379
190850,40.796567,-73.948535,8,2,1,0,1414,1379
190860,40.760357,-73.975785,24,18,1,1,1414,1379
190860,40.76181,-73.966482,24,18,3,0,1414,1380
190870,40.756552,-73.989715,14,22,3,1,1414,1380
190870,40.727773,-74.00172499999998,14,22,3,0,1414,1380
190880,40.79014,-73.97520799999998,23,17,3,1,1414,1380
190880,40.773185,-73.946127,23,17,3,0,1414,1380
190890,40.72567,-73.997275,12,20,3,1,1414,1380
190890,40.751625,-73.97226499999998,12,20,3,0,1414,1380
190900,40.768577,-73.984778,14,11,3,1,1414,1380
190900,40.764618,-73.970943,14,11,1,0,1414,1380
190910,40.789183,-73.943415,8,7,3,1,1414,1380
190910,40.795145,-73.970802,8,7,3,0,1414,1380
190920,40.762763,-73.96790799999998,12,18,3,1,1414,1380
190920,40.74454,-73.980867,12,18,3,0,1414,1380
190930,40.767507,-73.98285199999998,22,12,1,1,1414,1380
190930,40.775622,-73.962683,22,12,3,0,1414,1380
190940,40.734418,-73.99491299999998,24,19,1,1,1414,1380
190940,40.771775,-73.94897,24,19,1,0,1414,1380
190950,40.747062,-73.971148,28,20,3,1,1414,1380
190950,40.758535,-73.962632,28,20,3,0,1414,1380
190960,40.761033,-73.96383799999998,23,3,3,1,1414,1380
190960,40.787743,-73.955442,23,4,3,0,1414,1380
190970,40.753103,-73.992545,28,20,3,1,1414,1380
190970,40.756788,-73.988883,28,20,3,0,1414,1380
190980,40.734948,-73.988893,14,18,3,1,1414,1380
190980,40.7066,-74.01253199999998,14,18,1,0,1414,1380
190990,40.795747,-73.971013,23,3,3,1,1415,1380
190990,40.708878,-73.94181,23,3,1,0,1415,1380
191000,40.783243,-73.974473,11,12,1,1,1415,1380
191000,40.78334,-73.978723,11,12,1,0,1415,1380
191010,40.767212,-73.984075,22,14,3,1,1415,1380
191010,40.753663,-73.980558,22,14,3,0,1415,1380
191020,40.779207,-73.950523,20,1,1,1,1415,1380
191020,40.722207,-73.9971,20,2,3,0,1415,1380
191030,40.767228,-73.964493,11,12,1,1,1415,1380
191030,40.800298,-73.939537,11,12,3,0,1415,1380
191040,40.78366,-73.981668,11,13,3,1,1415,1380
191040,40.781023,-73.98339799999998,11,13,1,0,1415,1381
191050,40.73159,-73.988343,20,1,1,1,1415,1381
191050,40.730687,-74.000673,20,2,1,0,1415,1381
191060,40.780213,-73.9848,13,9,3,1,1415,1381
191060,40.771738,-73.99075,13,9,3,0,1415,1381
191070,40.752947,-73.979515,11,10,3,1,1415,1381
191070,40.770585,-73.865122,11,11,1,0,1415,1381
191080,40.733855,-73.988613,23,6,3,1,1415,1381
191080,40.721608,-73.97826999999998,23,6,1,0,1415,1381
191090,40.747262,-73.985387,22,14,3,1,1415,1381
191090,40.754583,-73.978335,22,14,3,0,1415,1381
191100,40.739303,-73.99118,12,20,1,1,1415,1381
191100,40.771655,-73.953168,12,20,3,0,1415,1381
191110,40.79916,-73.96849,13,10,3,1,1415,1381
191110,40.788503,-73.974625,13,10,3,0,1415,1381
191120,40.749505,-73.989542,12,19,3,1,1415,1381
191120,40.75565,-73.97448199999998,12,19,3,0,1416,1381
191130,40.740068,-74.006045,14,0,1,1,1416,1381
191130,40.723983,-73.99003,14,0,3,0,1416,1381
191140,40.732807,-73.974793,11,12,1,1,1416,1381
191140,40.752073,-73.976945,11,12,3,0,1416,1382
191150,40.7725,-73.946537,11,20,3,1,1416,1382
191150,40.731235,-73.90017,11,20,3,0,1416,1382
191160,40.720433,-74.005183,11,20,1,1,1416,1382
191160,40.74504,-73.99783999999998,11,20,3,0,1416,1382
191170,40.773778,-73.870907,13,15,1,1,1416,1382
191170,40.705342,-74.017188,13,16,3,0,1416,1382
191180,40.718033,-73.98594699999998,12,19,3,1,1416,1382
191180,40.723142,-73.994963,12,20,3,0,1416,1382
191190,40.756795,-73.99763799999998,13,21,3,1,1416,1382
191190,40.780012,-73.97468,13,21,3,0,1416,1382
191200,40.75354,-73.97386,28,19,1,1,1416,1382
191200,40.744193,-73.993407,28,19,1,0,1416,1382
191210,40.762113,-74.000883,19,22,1,1,1416,1382
191210,40.77808,-73.986023,19,22,1,0,1416,1382
191220,40.75567,-73.96808299999998,19,22,3,1,1416,1382
191220,40.738605,-73.985245,19,22,3,0,1416,1382
191230,40.718038,-74.00887799999998,25,23,3,1,1416,1382
191230,40.737847,-74.004467,25,23,3,0,1416,1382
191240,40.7612,-73.99580799999998,23,2,3,1,1416,1382
191240,40.7612,-73.99580799999998,23,2,1,0,1416,1382
191250,40.757537,-73.99265,25,9,1,1,1416,1382
191250,40.75169,-74.005015,25,9,1,0,1416,1382
191260,40.788718,-73.97634999999998,22,23,3,1,1417,1382
191260,40.777423,-73.982207,22,23,1,0,1417,1382
191270,40.72182,-73.95039199999998,19,22,3,1,1417,1382
191270,40.718223,-73.959463,19,22,3,0,1417,1382
191280,40.713633,-73.998202,19,22,3,1,1417,1382
191280,40.714015,-74.009282,19,22,3,0,1417,1382
191290,40.79879,-73.94153199999998,19,22,3,1,1417,1382
191290,40.787432,-73.952978,19,22,3,0,1417,1382
191300,40.763562,-73.992588,25,22,1,1,1417,1382
191300,40.799758,-73.96611699999998,25,22,3,0,1417,1382
191310,40.74245,-73.980475,19,22,3,1,1417,1382
191310,40.766125,-73.99088,19,22,3,0,1417,1382
191320,40.761118,-73.969515,19,22,1,1,1417,1382
191320,40.757347,-73.982445,19,22,3,0,1417,1382
191330,40.765075,-73.98051499999998,19,22,3,1,1417,1382
191330,40.709903,-73.96232999999998,19,22,1,0,1417,1382
191340,40.747477,-73.977068,19,22,3,1,1417,1383
191340,40.786072,-73.96915799999998,19,22,1,0,1417,1383
191350,40.647005,-73.78962,25,4,1,1,1417,1383
191350,40.647048,-73.789653,25,4,3,0,1417,1383
191360,40.833048,-73.94572499999998,24,2,1,1,1417,1383
191360,40.80057,-73.966375,24,2,3,0,1417,1383
191370,40.75447,-73.980772,19,22,1,1,1417,1383
191370,40.74269,-73.989528,19,22,3,0,1417,1383
191380,40.748053,-73.987967,19,22,3,1,1417,1383
191380,40.735495,-73.982562,19,22,1,0,1417,1383
191390,40.773363,-73.96456999999998,23,22,1,1,1417,1383
191390,40.732675,-73.999637,23,22,1,0,1418,1383
191400,40.741928,-73.98088699999998,22,5,3,1,1418,1383
191400,40.755485,-73.97135199999998,22,6,3,0,1418,1383
191410,40.737702,-73.986355,23,20,3,1,1418,1383
191410,40.753,-73.96517799999998,23,21,3,0,1418,1383
191420,40.767627,-73.988273,23,8,3,1,1418,1383
191420,40.739223,-73.99118199999998,23,8,1,0,1418,1383
191430,40.732225,-74.006648,26,9,1,1,1418,1383
191430,40.757683,-73.981965,26,9,3,0,1418,1383
191440,40.744967,-73.997725,27,23,3,1,1418,1383
191440,40.737848,-73.988135,27,23,1,0,1418,1383
191450,40.786497,-73.968535,22,20,1,1,1418,1383
191450,40.790518,-73.976667,22,20,3,0,1418,1384
191460,40.76294,-73.997213,27,3,1,1,1418,1384
191460,40.742778,-73.994772,27,3,3,0,1418,1384
191470,40.773757,-73.870912,22,20,1,1,1418,1384
191470,40.766398,-73.951935,22,21,3,0,1418,1384
191480,40.689547,-73.96942699999998,22,1,1,1,1418,1384
191480,40.798775,-73.949765,22,1,3,0,1418,1384
191490,40.761297,-73.96067499999998,23,1,1,1,1418,1384
191490,40.706435,-74.007925,23,2,3,0,1418,1384
191500,40.745937,-73.99420499999998,28,10,3,1,1418,1384
191500,40.779945,-73.98062799999998,28,10,3,0,1418,1384
191510,42.436202,-76.68882999999998,23,21,3,1,1418,1384
191510,42.467047,-76.728018,23,21,1,0,1418,1384
191520,40.78602,-73.952983,28,18,1,1,1418,1384
191520,40.773198,-73.95270999999998,28,18,1,0,1418,1384
191530,40.788095,-73.97086,23,8,1,1,1419,1385
191530,40.776168,-73.987712,23,8,1,0,1419,1385
191540,40.738867,-73.976957,25,22,1,1,1419,1385
191540,40.841968,-73.93616199999998,25,23,3,0,1419,1385
191550,40.773227,-73.946015,26,14,3,1,1419,1385
191550,40.776727,-73.96291999999998,26,14,3,0,1419,1385
191560,40.740245,-73.999082,26,9,3,1,1419,1385
191560,40.716262,-73.94080499999998,26,10,3,0,1419,1385
191570,40.778235,-73.954367,23,8,1,1,1419,1385
191570,40.726463,-74.00036699999998,23,9,1,0,1419,1385
191580,40.746915,-74.00469699999998,26,4,3,1,1419,1385
191580,40.726085,-74.00551,26,4,3,0,1419,1385
191590,40.752765,-73.994577,14,22,3,1,1419,1385
191590,40.759868,-73.98374699999998,14,22,3,0,1419,1385
191600,40.763122,-73.983467,14,22,3,1,1419,1385
191600,40.761928,-73.979742,14,22,3,0,1419,1385
191610,40.745187,-73.974692,9,17,1,1,1419,1385
191610,40.743908,-73.9954,9,17,3,0,1419,1385
191620,40.75273,-73.99447999999998,10,1,1,1,1419,1385
191620,40.76068,-73.99890999999998,10,1,3,0,1419,1385
191630,40.746367,-74.00085799999998,10,1,1,1,1419,1386
191630,40.747607,-73.99673699999998,10,1,3,0,1419,1386
191640,40.75571,-73.98641999999998,14,23,3,1,1419,1386
191640,40.639052,-73.91595499999998,15,0,3,0,1419,1386
191650,40.754818,-73.973218,12,21,3,1,1419,1386
191650,40.74561,-73.970612,12,21,1,0,1419,1386
191660,40.75836,-73.993128,14,10,1,1,1419,1386
191660,40.730155,-74.00032199999998,14,11,1,0,1420,1386
191670,40.753133,-73.974323,23,15,3,1,1420,1386
191670,40.762702,-73.978767,23,15,3,0,1420,1386
191680,40.749067,-73.992012,22,23,1,1,1420,1386
191680,40.77389,-73.95004199999998,22,23,1,0,1420,1386
191690,40.75542,-73.96812799999998,10,18,3,1,1420,1386
191690,40.734452,-73.98796799999998,10,18,3,0,1420,1386
191700,40.763228,-73.963645,14,17,1,1,1420,1386
191700,40.7718,-73.95166299999998,14,17,1,0,1420,1387
191710,40.790368,-73.969468,10,15,1,1,1420,1387
191710,40.779773,-73.98429299999998,10,15,3,0,1420,1387
191720,40.703028,-74.01126499999998,14,1,3,1,1420,1387
191720,40.77286,-73.95769,14,1,3,0,1420,1387
191730,40.765312,-73.967477,9,21,1,1,1420,1387
191730,40.7828,-73.975032,9,21,3,0,1420,1387
191740,40.727068,-73.985792,10,6,1,1,1420,1387
191740,40.736208,-73.988203,10,7,3,0,1420,1387
191750,40.737595,-74.005818,14,12,3,1,1420,1387
191750,40.76084,-73.976595,14,12,1,0,1420,1387
191760,40.735932,-73.993785,26,10,3,1,1420,1387
191760,40.735733,-74.00668799999998,26,10,1,0,1420,1387
191770,40.717712,-74.010433,10,8,1,1,1420,1387
191770,40.74142,-73.98778699999998,10,8,1,0,1420,1387
191780,40.716432,-74.011047,14,14,1,1,1420,1387
191780,40.742877,-74.00761799999998,14,14,3,0,1420,1387
191790,40.788197,-73.97670999999998,26,14,1,1,1420,1387
191790,40.774117,-73.959435,26,14,3,0,1420,1387
191800,40.741628,-73.981252,20,3,3,1,1421,1387
191800,40.786268,-73.942575,20,4,3,0,1421,1387
191810,40.771245,-73.987122,26,20,3,1,1421,1387
191810,40.783777,-73.97788199999998,26,20,3,0,1421,1387
191820,40.760485,-74.002798,28,17,3,1,1421,1387
191820,40.756762,-73.97529,28,18,1,0,1421,1387
191830,40.726598,-73.99171,22,13,3,1,1421,1387
191830,40.74248,-73.98370199999998,22,13,3,0,1421,1387
191840,40.646615,-73.790082,24,22,3,1,1421,1387
191840,40.74787,-73.898228,24,23,3,0,1421,1387
191850,40.723393,-73.990218,22,15,1,1,1421,1387
191850,40.749218,-73.98428699999998,22,15,3,0,1421,1387
191860,40.722688,-73.985752,20,4,1,1,1421,1387
191860,40.709127,-73.94647,20,4,1,0,1421,1387
191870,40.764415,-73.983185,20,4,3,1,1421,1387
191870,40.748512,-73.99472299999998,20,4,3,0,1421,1387
191880,40.77876,-73.90961299999998,20,4,3,1,1421,1387
191880,40.739033,-73.890592,20,4,3,0,1421,1387
191890,40.746475,-74.005077,20,3,1,1,1421,1388
191890,40.7287,-74.000107,20,4,1,0,1421,1388
191900,40.77002,-73.863742,22,10,1,1,1421,1388
191900,40.758043,-73.98442699999998,22,10,3,0,1421,1388
191910,40.762785,-73.983653,22,13,3,1,1421,1388
191910,40.871192,-73.917608,22,14,3,0,1421,1388
191920,40.74455,-73.98089299999998,20,3,1,1,1421,1388
191920,40.724557,-73.989445,20,3,3,0,1421,1388
191930,40.750493,-73.99458799999998,22,9,3,1,1421,1388
191930,40.768155,-73.97060299999998,22,9,3,0,1422,1388
191940,40.822658,-73.953383,28,16,1,1,1422,1388
191940,40.768582,-73.959793,28,17,3,0,1422,1388
191950,40.740487,-74.005773,20,4,3,1,1422,1388
191950,40.736918,-73.97834,20,4,1,0,1422,1388
191960,40.73146,-74.038048,20,3,1,1,1422,1388
191960,40.606523,-74.27517799999998,20,4,3,0,1422,1388
191970,40.779925,-73.950518,20,3,3,1,1422,1388
191970,40.803948,-73.95578299999998,20,4,1,0,1422,1388
191980,40.746908,-73.98699499999998,26,20,3,1,1422,1388
191980,40.762705,-73.978297,26,21,3,0,1422,1388
191990,40.723882,-73.98800799999998,27,10,1,1,1422,1388
191990,40.727963,-73.98218199999998,27,10,3,0,1422,1388
192000,40.769313,-73.96315199999998,25,22,1,1,1422,1388
192000,40.761278,-73.979332,25,22,3,0,1422,1388
192010,40.75214,-73.978083,24,7,1,1,1422,1388
192010,40.759773,-73.982877,24,7,3,0,1422,1388
192020,40.763485,-73.97329999999998,23,0,1,1,1422,1388
192020,40.812538,-73.937003,23,0,3,0,1422,1388
192030,40.780775,-73.95469799999998,24,8,1,1,1422,1388
192030,40.752298,-74.002177,24,9,3,0,1422,1388
192040,40.826577,-74.049193,27,3,1,1,1422,1388
192040,40.82777,-74.04674199999998,27,3,3,0,1422,1388
192050,40.720825,-73.995593,25,23,1,1,1422,1389
192050,40.767493,-73.96371,26,0,1,0,1422,1389
192060,40.753752,-73.980705,24,9,3,1,1422,1389
192060,40.745477,-73.98574,24,9,3,0,1422,1389
192070,40.719865,-74.004982,25,10,3,1,1423,1389
192070,40.717542,-74.00158999999998,25,10,1,0,1423,1389
192080,40.74695,-74.002018,24,7,3,1,1423,1389
192080,40.75869,-73.97032699999998,24,7,1,0,1423,1389
192090,40.734707,-73.98614,27,4,1,1,1423,1389
192090,40.725433,-73.97784299999998,27,4,3,0,1423,1389
192100,40.78165,-73.962862,23,12,3,1,1423,1389
192100,40.77826,-73.98036,23,12,3,0,1423,1389
192110,40.6842,-73.996953,28,11,3,1,1423,1389
192110,40.6775,-73.99825699999998,28,11,1,0,1423,1389
192120,40.756552,-73.98986499999998,25,7,3,1,1423,1389
192120,40.766622,-73.962627,25,7,3,0,1423,1389
192130,40.752137,-73.977648,22,23,3,1,1423,1389
192130,40.77672,-73.95984799999998,23,0,3,0,1423,1389
192140,40.759245,-73.99181799999998,26,21,3,1,1423,1389
192140,40.709948,-74.00496699999998,26,21,3,0,1423,1389
192150,40.770738,-73.865877,28,22,1,1,1423,1389
192150,40.747435,-73.94345199999998,28,22,1,0,1423,1389
192160,40.774487,-73.980863,23,15,3,1,1423,1389
192160,40.763057,-73.979033,23,15,3,0,1423,1389
192170,40.722538,-73.98791199999998,20,4,3,1,1423,1389
192170,40.764517,-73.99196,20,4,1,0,1423,1389
192180,40.759765,-73.98076,22,20,3,1,1423,1389
192180,40.747033,-73.976273,22,20,3,0,1423,1389
192190,40.786338,-73.97147699999998,25,16,3,1,1423,1389
192190,40.78357,-73.95316699999998,25,16,1,0,1423,1389
192200,40.734628,-74.002418,23,12,1,1,1423,1390
192200,40.725222,-74.00471299999998,23,12,3,0,1424,1390
192210,40.837188,-73.942813,20,4,3,1,1424,1390
192210,40.812072,-73.955167,20,4,3,0,1424,1390
192220,40.765007,-73.976888,27,16,3,1,1424,1390
192220,40.757635,-73.97381799999998,27,16,3,0,1424,1390
192230,40.76343,-73.965322,24,12,1,1,1424,1390
192230,40.777338,-73.955045,24,12,1,0,1424,1390
192240,40.755423,-73.98649299999998,25,19,1,1,1424,1390
192240,40.716908,-74.00810699999998,25,19,3,0,1424,1390
192250,40.757467,-73.991437,20,4,3,1,1424,1390
192250,40.751525,-73.99456,20,4,1,0,1424,1390
192260,40.771225,-73.950655,23,15,1,1,1424,1390
192260,40.771708,-73.96492499999998,23,15,3,0,1424,1390
192270,40.759928,-73.97135199999998,27,17,3,1,1424,1390
192270,40.77217,-73.96652799999998,27,17,1,0,1424,1390
192280,40.79452,-73.96644499999998,27,15,1,1,1424,1390
192280,40.780928,-73.980822,27,16,3,0,1424,1390
192290,40.760547,-73.96822199999998,26,10,3,1,1424,1390
192290,40.770367,-73.960327,26,10,1,0,1424,1390
192300,40.756935,-73.908095,23,16,3,1,1424,1390
192300,40.75454,-73.92787,23,16,3,0,1424,1390
192310,40.72157,-73.989052,20,4,1,1,1424,1390
192310,40.788382,-73.947165,20,4,3,0,1424,1390
192320,40.758478,-73.985595,20,3,3,1,1424,1390
192320,40.660153,-73.998478,20,4,1,0,1424,1390
192330,40.769642,-73.98070199999998,20,4,3,1,1424,1391
192330,40.783852,-73.971968,20,4,3,0,1424,1391
192340,40.72674,-74.00292299999998,24,16,3,1,1425,1391
192340,40.73379,-74.001472,24,16,3,0,1425,1391
192350,40.763297,-73.97061999999998,25,22,1,1,1425,1391
192350,40.739037,-73.99272499999998,25,22,1,0,1425,1391
192360,40.71994,-73.97851,20,4,3,1,1425,1391
192360,40.758898,-73.995807,20,4,1,0,1425,1391
192370,40.747175,-73.993483,27,14,3,1,1425,1391
192370,40.71889,-74.005137,27,15,3,0,1425,1391
192380,40.730383,-74.000102,23,22,1,1,1425,1391
192380,40.720262,-73.998817,23,22,3,0,1425,1391
192390,40.739035,-73.982955,12,17,3,1,1425,1391
192390,40.752037,-73.97828699999998,12,17,3,0,1425,1391
192400,40.758293,-73.977327,13,16,3,1,1425,1391
192400,40.734217,-73.99366499999998,13,16,1,0,1425,1391
192410,40.780947,-73.98136499999998,9,10,3,1,1425,1391
192410,40.771698,-73.986678,9,11,1,0,1425,1391
192420,40.740067,-73.99521,13,16,3,1,1425,1391
192420,40.758895,-73.99368,13,16,3,0,1425,1391
192430,40.749192,-74.00300699999998,13,16,3,1,1425,1391
192430,40.774192,-73.98473,13,16,1,0,1425,1391
192440,40.743032,-73.988138,22,21,3,1,1425,1391
192440,40.749533,-73.992457,22,21,3,0,1425,1391
192450,40.771695,-73.98307,14,3,3,1,1425,1391
192450,40.778153,-73.982257,14,3,3,0,1425,1392
192460,40.75667,-73.96746299999998,14,2,3,1,1425,1392
192460,40.746363,-73.994218,14,2,1,0,1425,1392
192470,40.703777,-74.006663,25,7,3,1,1425,1392
192470,40.756425,-73.975595,25,8,1,0,1426,1392
192480,40.718525,-73.985498,28,0,3,1,1426,1392
192480,40.71736,-73.958258,28,1,3,0,1426,1392
192490,40.754502,-73.96920299999998,27,23,3,1,1426,1392
192490,40.744873,-73.97263499999998,28,0,3,0,1426,1392
192500,40.745232,-73.979122,22,22,1,1,1426,1392
192500,40.777018,-73.977597,22,22,3,0,1426,1392
192510,40.749885,-73.991793,23,12,1,1,1426,1392
192510,40.782982,-73.948813,23,13,3,0,1426,1392
192520,40.76702,-73.9646,12,18,1,1,1426,1392
192520,40.751672,-73.99205,12,18,3,0,1426,1392
192530,40.771452,-73.98966799999998,9,11,3,1,1426,1392
192530,40.703662,-74.01119,9,11,3,0,1426,1393
192540,40.764685,-73.966515,13,23,3,1,1426,1393
192540,40.745898,-73.98697,13,23,3,0,1426,1393
192550,40.738465,-73.98752,12,17,3,1,1426,1393
192550,40.725005,-74.000472,12,18,3,0,1426,1393
192560,40.762548,-73.98554199999998,23,1,3,1,1426,1393
192560,40.766,-73.91997499999998,23,1,3,0,1426,1393
192570,40.7397,-73.991223,28,1,1,1,1426,1393
192570,40.721115,-73.986992,28,1,3,0,1426,1393
192580,40.747202,-73.985515,28,4,3,1,1426,1393
192580,40.681303,-73.941683,28,5,3,0,1426,1393
192590,40.747258,-74.004658,26,14,3,1,1426,1393
192590,40.780205,-73.981458,26,14,3,0,1426,1393
192600,40.679973,-73.984032,27,0,3,1,1426,1393
192600,40.665377,-73.98872,27,0,3,0,1426,1393
192610,40.742702,-74.007793,28,5,3,1,1427,1393
192610,40.752223,-73.993993,28,5,1,0,1427,1393
192620,40.743263,-73.99624799999998,28,0,3,1,1427,1393
192620,40.734053,-74.001242,28,1,3,0,1427,1393
192630,40.78768,-73.97489199999998,27,15,1,1,1427,1393
192630,40.779598,-73.95590799999998,27,15,1,0,1427,1393
192640,40.762237,-73.96602799999998,28,23,1,1,1427,1393
192640,40.854772,-73.93112999999998,1,0,1,0,1427,1393
192650,40.773588,-73.870677,22,15,3,1,1427,1393
192650,40.746075,-73.973723,22,16,3,0,1427,1393
192660,40.708868,-74.012217,28,17,3,1,1427,1393
192660,40.756022,-73.98565,28,17,1,0,1427,1393
192670,40.768273,-73.952988,28,20,3,1,1427,1393
192670,40.726298,-73.98397799999998,28,20,1,0,1427,1393
192680,40.767472,-73.953322,23,11,3,1,1427,1394
192680,40.801262,-73.947747,23,11,3,0,1427,1394
192690,40.75239,-73.98366799999998,28,1,3,1,1427,1394
192690,40.734892,-74.001613,28,2,3,0,1427,1394
192700,40.749388,-73.979623,26,11,1,1,1427,1394
192700,40.755188,-73.975657,26,11,3,0,1427,1394
192710,40.84257,-73.853255,22,13,3,1,1427,1394
192710,40.839258,-73.84975,22,13,3,0,1427,1394
192720,40.75874,-73.970763,24,15,1,1,1427,1394
192720,40.783248,-73.972525,24,16,3,0,1427,1394
192730,40.78693,-73.97774699999998,26,11,1,1,1427,1394
192730,40.749575,-73.99172699999998,26,12,1,0,1427,1394
192740,40.768877,-73.98228299999998,23,10,1,1,1427,1394
